"id","name","description","manufacturer","price"
"http://www.google.com/base/feeds/snippets/22081347244611883","punch software 35100 punch! professional home design suite (small box)","12 powerful programs in one gives you total control over every phase of your home design project including electrical and mechanical systems! 12 integrated programs in one easy-to-use interface. professional home design suite includes 3d home design ...","punch software","62.99"
"http://www.google.com/base/feeds/snippets/17708460496974727302","chronos stickybrain 3.0","system requirements ? apple macintosh g3 or higher ? mac os x v10.3 or later (tiger compatibility information) ? 60mb of available disk space ? cd-rom drive","","39.99"
"http://www.google.com/base/feeds/snippets/17476622898499473532","encore inc monopoly 3","monopoly brings the classic board game to life! you'll be entertained for hours as you try to bankrupt your opponents and stay out of jail! system requirements: operating system: windows(r) 98/me/xp processor: pentium(r) ii 333 mhz memory: 3","","7.17"
"http://www.google.com/base/feeds/snippets/11143055459495586546","jumpstart advanced 1st grade knowledge adventure","key features: four cd set enhances education over 50 skills reviewed special features ...","","19.99"
"http://www.google.com/base/feeds/snippets/17070501717470514063","corel ulead videostudio 11 plus video editing and dvd authoring software - win authoring software","videostudio 11 plus video editing and dvd authoring software for windows special offer the videostudio 11 plus video editing and dvd authoring software for windows from corel ulead is a great way to get started editing your home movies and burning ...","","129.95"
"http://www.google.com/base/feeds/snippets/17634318125830822917","findex.com inc quickverse bible study 2007 bible suite","bible scholars pastors teachers group leaders students and new believers will all harness the power of computer bible study and achieve instant results with quickverse! from greek/hebrew word study to simple daily reading plans -- quickverse ...","","24.89"
"http://www.google.com/base/feeds/snippets/4823291609006887387","reader rabbit preschool","overview reader rabbit and sam the lion are on a sparkly adventure! the land of sparkalot has lost its shine and needs your help to re-sparkle everything from the stars to the flowers. your pre-reading counting and matching skills could save the ...","","17.9"
"http://www.google.com/base/feeds/snippets/18373688292230003205","t-shirt factory deluxe 3.0","art explosion t-shirt factory deluxe 3.0 is the fast and easy way to create one-of-a-kind custom t-shirts and apparel. whether youære looking to support a function of your club or organization promote your business or create a unique gift for fami","","27.99"
"http://www.google.com/base/feeds/snippets/18434616791723899127","omnioutliner professional 3.0 for mac","for mac media format cd set up a hierarchy of main headings and subpoints that can be expanded & collapsed kick start your creativity thoughts and organize a collection of ideas into a cohesive plan 1.0 cd's in set","","69.99"
"http://www.google.com/base/feeds/snippets/16407653863068941558","drive washer 2005","overview do you need to permanently remove all the data from your hard drive? if you are selling donating giving away or disposing of your computer you are vulnerable to identity theft. even if you are simply reassigning your computer to another ...","","24.99"
"http://www.google.com/base/feeds/snippets/2461116331238857888","adobe photoshop cs3 extended software full version for macintosh","adorama camera: ideal for film video and multimedia professionals and graphic and web designers using 3d and motion as well as professionals in engineering and science adobe photoshop cs3 extended software delivers everything in photoshop cs3 ...","","969"
"http://www.google.com/base/feeds/snippets/13255609368261584070","wingnuts 2: raina's revenge","system requirements: mac os x 10.4+ g4/g5/intel 800+ mhz cpu 512 mb ram 32 mb video card 950 mb hard drive space","","28.99"
"http://www.google.com/base/feeds/snippets/17544063525352738794","global marketing partners video patrol 5.0 - honest technology","with just a few clicks turn your computer and pc camera into a powerful video surveillance system. new and enhanced features include: email notification scheduled monitoring real time monitoring multiple pc cameras data backup/burning ftp ...","","25.2"
"http://www.google.com/base/feeds/snippets/17693391962532243349","century software ttpl-1 - century tinyterm plus v.4.0 - complete product - connectivity/data acess - 1 user(s) complete product - standard - english - pc","century software ttpl-1 : tinyterm plus addresses the host connectivity needs of enterprise-level organizations that require access to ibm mainframes mid-range computer systems and unix / linux servers. standardizing on tinyterm plus offers easy ...","","188.97"
"http://www.google.com/base/feeds/snippets/17966566453322835928","re:launch bryce 6","bryce 6 is the ideal 3d software addition to your image-editing toolbox. it gives creators the ability to work faster and create more realistic environments than ever before. place your characters directly into your bryce 6 scenes and have them walk ...","","94.94"
"http://www.google.com/base/feeds/snippets/18434163358494173665","kutoka interactive 61208 mia's math adventure: just in time!","mia's math adventure tells a captivating story with educational activities. games focus on developing math skills such as fractions geometry logic and mental computation. oh no! mia's house has just burnt down! but how could such a thing have ...","kutoka interactive","24.99"
"http://www.google.com/base/feeds/snippets/16573354058682977088","intuit quickbooks pro 2007 software for mac finance software","quickbooks pro 2007 software for mac the quickbooks pro 2007 software for mac from intuit is a bookkeeping application designed for small to medium-sized businesses. it allows you to print checks and pay bills. you can also use the software to ...","","189.95"
"http://www.google.com/base/feeds/snippets/18384280629938052082","kaplan sat/act/psat express","kaplan has helped more than 3 million students score higher on admission exams and get into the nation's top colleges and universities. our effective program of practice review and test-taking strategies has made higher score sat/act/psat the best","","9.99"
"http://www.google.com/base/feeds/snippets/17926987006913487270","knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43","","","16.93"
"http://www.google.com/base/feeds/snippets/7062936722155279808","apple software t9164ll/a logic express 6","logic express offers the same flexibility reliability ease of use and precision as its big brother logic pro 6 but at a price point that fits the budget of aspiring pros students and hobbyists give your ideas creative freedom with logic ...","apple software","219"
"http://www.google.com/base/feeds/snippets/14941513108998426217","punch software 20100 punch! 5 in 1 home design","total interior and exterior home design with realistic high-resolution 3d graphics!","punch software","35.99"
"http://www.google.com/base/feeds/snippets/4058027556169196919","adobe illustrator cs3 for mac academic","system requirements powerpc g4 or g5 or intel core processor mac os x v10.4.8 512mb ram (1gb recommended) 2.5gb free hard-disk space (additional space required during installation) 1024 x 768 display resolution with 16-bit video card dvd-rom drive ...","","199.99"
"http://www.google.com/base/feeds/snippets/16872612252422367466","imsi design llc turbocad mac 3d","turbocad 3d is a precise cad software application that provides state of the art modeling tools without sacrificing speed and ease of use. use turbocad 3d on your macintosh to explore and develop new product concepts using a variety of 2d and 3d ...","","204.67"
"http://www.google.com/base/feeds/snippets/407742822135371560","corel ulead dvd workshop 2 authoring software","dvd workshop 2 ulead dvd workshop 2 is powerful and intuitive authoring software for professional dvd creation. much of the features were designed with the professional in mind keeping interfaces simple and straightforward but also providing complex ...","","299.95"
"http://www.google.com/base/feeds/snippets/1366247437960571613","fogware hyb space dvd","macintosh: dvd drive sound card & system no installation required windows: win 2000 xp with minimum memory of 128 megbytes dvd drive sound card & system no installation required","","21.99"
"http://www.google.com/base/feeds/snippets/4747185109584668947","encore software 10272 - marine aquarium + sharks - win 98 me 2000 xp","encore software 10272 : marine aquarium is the only screen saver used by over a quarter of a million users offering 26 fish and an unprecedented bonus of 11 sharks free! system requirements: windows 98se/me/2000 sp4/xp sp1* pentium class cpu (120mhz ...","","7.69"
"http://www.google.com/base/feeds/snippets/6320757184409585395","enfocus software pp7.0-ug-001 - pitstop pro 7.0 upgr - 6.x or higher","enfocus software pp7.0-ug-001 : enfocus software pitstop pro 7.0 upgr - 6.x or higher - pp7.0-ug-001","","171.97"
"http://www.google.com/base/feeds/snippets/3370622523798561341","apple xsan san data storage consolidation and file sharing software apple & mac software","xsan san data storage consolidation and file sharing software - mac the xsan san data storage consolidation and file sharing software from apple allows you to set up an enterprise-level storage area network (san) using apple xserve raid computers. ...","","999"
"http://www.google.com/base/feeds/snippets/5707639507589635432","microspot macdraft pe personal edition","operating system: macintosh os x 10.2 or higher processor: power mac g3 or higher memory (ram): 8 mb free hard disk space: 20 mb minimum screen resolution: 1024 x 768","","85.99"
"http://www.google.com/base/feeds/snippets/6968597519129780490","adobe premiere pro cs3 video editing software for mac av production software","premiere pro cs3 video editing software for mac the premiere pro cs3 video editing software for mac from adobe is a professional video nle and dvd creation suite. the software includes all the great features you expect from nle software including ...","","798.95"
"http://www.google.com/base/feeds/snippets/18312853825749428303","nova development corp ideasoft photo clip art 10000","stand out from the crowd with 10000 unique photo images! these bright bold and brilliant photos come with solid changeable backgrounds making them as easy to use as clip art. from bananas to banjos cars to children dogs to ducks - there's a photo","","7.81"
"http://www.google.com/base/feeds/snippets/8648200549603855201","apple final cut studio 2 upgrade from final cut studio","final cut studio 2. system requirements. minimum requirements to install all final cut studio applications a macintosh computer with a 1.25ghz or faster powerpc g4 powerpc g5 intel core duo or intel xeon processor 1gb of ram an agp or pci express ...","","499.99"
"http://www.google.com/base/feeds/snippets/18152695793777845265","personal imagemanager","overview whether you want to email add captions convert to other formats highlight specific details or just organize your photos. personal imagemanager is the tool for you! quick complete and easy-to-use its a must-have for anyone that uses ...","","22.9"
"http://www.google.com/base/feeds/snippets/13830033675761129549","star wars empire at war (mac intel)","star wars: empire at war lets players rewrite history while they experience the aftermath of revenge of the sith. set a few years before the events of a new hope the game chronicles the start of the rebel alliance & darth vader's rise to power. ...","","49.99"
"http://www.google.com/base/feeds/snippets/15401280256033043239","encore software 11253 - brain food games: cranium collection 2006 sb cs by encore","encore software 11253 : brain food games: cranium collection 2006 sb cs by encore - 11253","","17.97"
"http://www.google.com/base/feeds/snippets/16959392076941739015","school zone interactive multiplication & division 3-4 on track software","multiplication & division introduces mutliplication and division facts regrouping remainders story problems and more. fun activities games and rewards make this a great way to learn! system requirements: windows®: microsoft® w","","9.45"
"http://www.google.com/base/feeds/snippets/16908015325729489564","encore software 14110 - jeopardy! deluxe - win 2000 xp vista","encore software 14110 : do you have what it takes to be a champion? p get ready to test your knowledge with america's favorite quiz show®. play alone or pit yourself against the computer with up to two other contestants. just like the show if you ...","","18.97"
"http://www.google.com/base/feeds/snippets/15648850844085647958","cakewalk sonar home studio 6 software music production software","sonar home studio 6 - music production software for windows xp/vista special offer sonar home studio 6 from cakewalk is multi-track recording/editing software perfect for musicians taking the first step into digital recording. the software comes ...","","99"
"http://www.google.com/base/feeds/snippets/14902598566526934218","punch software 42100 punch! home design architectural series 18 (small box)","architectural series 18 provides innovative new tools to unleash your design creativity. novice or pro punch! architectural series 18 has the tools and flexibility to have anyone designing a professional-looking home design quickly and easily. a ...","punch software","119.99"
"http://www.google.com/base/feeds/snippets/15283790763832398825","chessmaster 9000: feral interactive","minimum system requirements (macintosh) mac os 10.2 powerpc g3/g4 700 mhz 256 mb ram hardware accelerated 3d graphics card with 16 mb vram dvd drive 1.3 gb free hard disk space. mouse and keyboard quicktime 6 recommended system requirements ( ...","","38.99"
"http://www.google.com/base/feeds/snippets/11618158047568311763","clipart & more 250000 (jc)","top-quality royalty-free images use these royalty-free images in any project advertising brochures newsletters postcards craft projects labels posters with any print publishing program! over 25000 images on cd-rom 225000 web images online ...","","9.9"
"http://www.google.com/base/feeds/snippets/16633280530608162098","encore software 10569 - hoyle puzzle games 2007 - win 98 me 2000 xp","encore software 10569 : 30+ classic puzzle games brought to you by hoyle the 1 family entertainment brand. from sudoku to crosswords to mahjongg there is fun for the whole family. system requirements: windows 98se/me/2000 sp4/xp sp1* pentium iii ...","","18.97"
"http://www.google.com/base/feeds/snippets/17972160650826336548","onone software inc. gpp-55211 - genuine fractals print pro 5 1u","onone software inc. gpp-55211 : onone software inc. genuine fractals print pro 5 1u - gpp-55211","","274.97"
"http://www.google.com/base/feeds/snippets/17578507241939502542","midisoft corporation guitar tool - worship edition","it is the most complete software for praise & worship guitar players with 1000 plus hymns included. it features a 3000 plus chord dictionary player editor metronome. the tuner supports many stringed instruments. imports lyric/chord text files ...","","43.36"
"http://www.google.com/base/feeds/snippets/18362060657249986591","bling software limited - 05013 - 123 movies 2 ipod w/ av cables umd size","123 movies 2 ipod allows you to take your whole dvd collection with you anywhere right in your pocket. watch your movies on your ipod or get the ipod av cables and watch movies on your tv from your ipod! watch dvd movies on your video ipod <b","","26.14"
"http://www.google.com/base/feeds/snippets/16361312648941715869","custom land designer 3d 7.0","overview everything you need to easily create a beautiful landscape and garden. get great ideas from 84 professionally designed gardens and landscapes. experiment with 1400 structures and objects including fencing arbors benches statuary bird ...","","12.9"
"http://www.google.com/base/feeds/snippets/12904825904608701558","the big mix","the big mix by allume systems for mac play it. mix it. rock it. unleash your talent. become the next superstar or the hottest dj. the big mix delivers the goods. this collection will let you rock the world or just listen to the music. so let the ...","","36.9"
"http://www.google.com/base/feeds/snippets/15893880004435051441","git comic book library collector's edition vol. 1","platforms: mac os x windows nt / 98 / xp / me / 2000","","19.99"
"http://www.google.com/base/feeds/snippets/10496277297966281940","punch software 20100 punch! 5 in 1 home design","total interior and exterior home design with realistic high-resolution 3d graphics! 20100 punch software","punch software","35.99"
"http://www.google.com/base/feeds/snippets/18367889369421729693","3mds network operations managerdiy annual subscptn 101 500u","3mds network operations managerdiy annual subscptn 101 500u","","144.63"
"http://www.google.com/base/feeds/snippets/10244573068939530333","scrapbook designer platinum","overview special moments call for special treatment! create amazing and memorable scrapbooks in 3 easy steps with creating keepsakes scrapbook designer platinum. choose from 5000 project designs 50000 irresistible images and more than 1200 ...","","17.9"
"http://www.google.com/base/feeds/snippets/18436194751131787997","pop up oxford spanish / english dict","the oxford spanish dictionary contains over 170000 words and phrases and 240000 trans-lations and describes spanish as it is used throughout the whole spanish-speaking world. an authoritative guide to contemporary spanish language and culture in a ...","","13.95"
"http://www.google.com/base/feeds/snippets/13699037964945038111","world of rainbow fish (a9839m2h)","world of rainbow fish brand: global software publishing mpn: a9839m2h variant name: world of rainbow fish","","19.19"
"http://www.google.com/base/feeds/snippets/16694806128312036500","sos aggregation company dance praise - digital praise","turn your computer into a lively dance arcade for hours of family fun with music worth listening to! show your kill with the latest dance game and keep movin' to the hottest christian hits featuring : zoegirl tobymac steven curtis chapman and more !","","39.37"
"http://www.google.com/base/feeds/snippets/16894460490935798232","encore inc scooby doo glowing bug man","a mysterious glowing bug man has sabotaged the halls of the museum and until the havoc stops the museums doors will stay closed. scooby and the gang will not only keep your child entertained but will also enhance their learning experience. fea","","7.79"
"http://www.google.com/base/feeds/snippets/18053677474084218860","adobe premiere pro cs3 video editing software for windows professional editing software","premiere pro cs3 video editing software for windows the premiere pro cs3 video editing software for windows from adobe is a professional video nle and dvd creation suite. the software includes all the great features you expect from nle software ...","","798.95"
"http://www.google.com/base/feeds/snippets/13558726664717453661","902453-007-b rumba unix-hp edition - upgrade license - 1 user - volume - level b ( 5-49 ) - c","netmanage 902453-007-b : usually ships in 24 hours : : the rumba product family provides users secure access to mission-critical applications and data residing on virtually any host system from the latest windows desktops including windows xp and ...","","147.73"
"http://www.google.com/base/feeds/snippets/18354430457145981051","topics entertainment 80542 instant immersion french 2.0 781735805428","topics entertainment 80542 instant immersion french 2.0 781735805428","","18.2"
"http://www.google.com/base/feeds/snippets/6327594211039677778","global software a2991m2w - sudoku puzzle addict (win 98 me 2000 xp)","global software a2991m2w : 1000 sudoku puzzles?-more than three year's worth of puzzles?which will challenge diehard sudoku puzzle addicts or if you're just being introduced to this wildly popular pastime provide you with enough variety and tricky ...","","8.79"
"http://www.google.com/base/feeds/snippets/18383405503824080160","adobe dreamweaver cs3 upgrade windows","brand new factory sealed software or accessories from a pro merchant. over 1 million new and used books movies games software and cds available. in business since 1986. satisfaction guaranteed.we offer free shipping when you purchase five or ...","","236.74"
"http://www.google.com/base/feeds/snippets/3274305083856247424","encore software 11182 - monopoly here & now - win 98 me 2000 xp","encore software 11182 : this special anniversary edition celebrates 70 years of the world s most popular board game with a modern day equivalent to the traditional game. system requirements: operating system: windows(r) 98/me/xp processor: pentium(r ...","","18.97"
"http://www.google.com/base/feeds/snippets/17737819843616715912","nuance communications inc. dragon ns standard v9","dragon naturallyspeaking 9 allows people to perform nearly any computing task by speaking with their pc. this innovative software supports almost all windows applications and instantly turns the natural voice into text or commands at speeds up to ...","","92.51"
"http://www.google.com/base/feeds/snippets/9122006997888271580","punch software 14100 punch! professional home design suite for windows","12 powerful programs in one gives you total control over every phase of your home design project including electrical and mechanical systems! punch! professional home design suite is the home design software package that lets you design all of the ...","punch software","62.99"
"http://www.google.com/base/feeds/snippets/11958168742202087168","apple appleworks 6.2.9 (mac)","key features: for mac share documents easily six core capabilities create presentations ...","","79.99"
"http://www.google.com/base/feeds/snippets/13588549604733030954","encore software 33041 - country varmint hunter - win 98 me 2000 xp","encore software 33041 : a swarm of varmints is invading the countryside! flying jumping annoying and pestering anyone they come across! it s up to you to get rid of them. system requirements: windows 98se/me/2000 sp/xp sp1; pentium ii 500 mhz ...","","8.44"
"http://www.google.com/base/feeds/snippets/18378422702839985200","nova development bsw business plan writer deluxe 8.0","business plan writer deluxe 8.0 bsw nova development","nova development","94.99"
"http://www.google.com/base/feeds/snippets/5968511357343083164","web shop platinum","now creating an e-commerce web site has never been easier! maximize your business potential with the leading e-commerce solution. unlike any other program available on the market. everything you need in an all-in-one product. make your web design ...","","36.9"
"http://www.google.com/base/feeds/snippets/4818950838228892044","apple/emagic logic pro 7.2 software upgrade music production software","logic pro 7.2 - multitrack digital audio/midi recorder/editor software for intel or powerpc mac - upgrade for owners of logic pro 6 logic platinum or logic gold logic pro 7.2 from apple turns either an intel- or powerpc-based mac into a professional ...","","259.95"
"http://www.google.com/base/feeds/snippets/17101910436938629162","groove media inc close quarters conflict","online multiplayer first person shooter: combat: close quarter battle is 20 levels of class-based team-oriented multiplayer action designed specifically for the value market. join a team pick a class and dive into the action o","","16.37"
"http://www.google.com/base/feeds/snippets/4539901557040997564","apple ilife '06 software av production software","ilife '06 software with iphoto 6 imovie hd 6 idvd 6 garageband 3 and iweb - single client license ilife '06 the must-have update to apple's award-winning suite of digital lifestyle applications delivers major upgrades to iphoto imovie hd idvd and ...","","79"
"http://www.google.com/base/feeds/snippets/18427221955987040627","microsoft office and windows training (win 98 me nt 2000 xp)","for almost two decades learn2 has helped over 8000000 consumers including professionals from fortune 500 companies and government agencies to enhance their computer skills. now learn2 offers the same innovative virtual curriculum to newcomers ...","","29.95"
"http://www.google.com/base/feeds/snippets/14100958400236899770","topics presents: ancient civilizations","4 cd-rom set. traverse the path of history through the sands of time. includes egypt: voyage to the lands of the pharoahs 200+ literary extracts satellite photos along the nile 300+ files on gods figures and sites exploring ancient cities 100 ...","","12.9"
"http://www.google.com/base/feeds/snippets/5722368875390495429","punch software 13100 - punch! ultimate deck & landscape - complete product - creativity application - 1 user(s) - complete product - standard - pc","punch software 13100 : punch! ultimate deck & landscape integrates landscaping deck design and exterior home design. estimator and deck wizards aid in creating the ultimate outdoor living space. 3d photo-realistic fly-throughs drag & drop textures ...","","29.97"
"http://www.google.com/base/feeds/snippets/12516109834871224117","palo alto software mpd9 - palo alto marketing plan v.9.0 pro - complete product - business planning - 1 user - complete product - standard - pc","palo alto software mpd9 : marketing plan plan pro is the 1 selling marketing planning software providing everything you need to produce a profession marketing plan that gets results. cd-rom enclosed (no cd-rom with download only orders.) system ...","","149.97"
"http://www.google.com/base/feeds/snippets/16668702350993735780","kutoka interactive inc didi & ditto (kindergarten)","the first in a series of grade-based products didi & ditto is a complete learning package where children practice thinking skills literacy skills math skills and creativity. fun subjects: math skills - recognizing numbers counting objec","","16.93"
"http://www.google.com/base/feeds/snippets/13143355002649939201","web page designer gold","overview the complete web site creation management and publishing program offers you the most in web authoring system software. includes the latest and newest features in web authoring and design. features over 40 site styles free form design ...","","36.9"
"http://www.google.com/base/feeds/snippets/13368045031336320583","bling software limited safekeeper plus","safekeeper plus is the first software product that offers total protection for both your family and computer. it's the only product to offer the kid safe blocker family watchdog and safety shield. safekeeper plus has the best anti-virus protection ...","","39.99"
"http://www.google.com/base/feeds/snippets/18430621475529168165","adobe software 22070152 after effects 6.5 pbupgrd","adobe after effects pb 6.5 win upgrade.standard to pro v6.5 upgrademodel- adbcd36149wi vendor- adobe software features- after effects 6.5 pro for windows- upgrade version upgrade after effects standard to after effects pro 6.5. the essential tool ...","","507"
"http://www.google.com/base/feeds/snippets/8805781114218671102","cakewalk sonar 6 studio edition software music production software","sonar 6 studio edition - multi-track audio/midi recorder/editor software for windows xp sonar 6 studio edition from cakewalk is fully-featured software for music-production designed to cover every step of the production cycle from composing with ...","","279.95"
"http://www.google.com/base/feeds/snippets/4615810080995000742","webroot software 65210 spy sweeper 3 pc","spy sweeper 4.5 with the most advanced blocking detection and removal capabilities on the market. today's spyware is far more harmful than ever before placing personal information privacy and perhaps even your identity at risk.dedicated to ...","webroot software","31.99"
"http://www.google.com/base/feeds/snippets/7415156197197389350","apple iwork '06 family pack","minimum system requirements macintosh computer with 500mhz or faster powerpc g4 or g5 processor or intel core duo processor mac os x 10.3.9 or 10.4.3 or later 3gb of available disk space 256mb of ram minimum; 512mb recommended 32mb or more video ...","","99.99"
"http://www.google.com/base/feeds/snippets/17588771746186862436","emedia music corp emedia blues guitar legends","emedia`s blues guitar legends is the ultimate way to learn how to play classic blues songs from the masters themselves! music notation is highlighted as songs play while an animated fretboard displays fingerprints in real-time so that you don`t ...","","24.81"
